"","Customer_ID","area_code"
"72121",1072121,15
"72122",1072122,13
"72123",1072123,17
"72124",1072124,19
"72125",1072125,19
"72126",1072126,19
"72127",1072127,4
"72128",1072128,10
"72129",1072129,5
"72130",1072130,6
"72131",1072131,12
"72132",1072132,16
"72133",1072133,8
"72134",1072134,2
"72135",1072135,12
"72136",1072136,5
"72137",1072137,13
"72138",1072138,11
"72139",1072139,19
"72140",1072140,2
"72141",1072141,13
"72142",1072142,11
"72143",1072143,19
"72144",1072144,17
"72145",1072145,13
"72146",1072146,17
"72147",1072147,14
"72148",1072148,19
"72149",1072149,16
"72150",1072150,17
"72151",1072151,4
"72152",1072152,1
"72153",1072153,10
"72154",1072154,1
"72155",1072155,19
"72156",1072156,12
"72157",1072157,12
"72158",1072158,10
"72159",1072159,2
"72160",1072160,10
"72161",1072161,9
"72162",1072162,3
"72163",1072163,13
"72164",1072164,10
"72165",1072165,8
"72166",1072166,5
"72167",1072167,6
"72168",1072168,12
"72169",1072169,4
"72170",1072170,19
"72171",1072171,13
"72172",1072172,9
"72173",1072173,12
"72174",1072174,11
"72175",1072175,17
"72176",1072176,9
"72177",1072177,18
"72178",1072178,4
"72179",1072179,13
"72180",1072180,15
"72181",1072181,12
"72182",1072182,9
"72183",1072183,18
"72184",1072184,19
"72185",1072185,3
"72186",1072186,11
"72187",1072187,17
"72188",1072188,13
"72189",1072189,14
"72190",1072190,7
"72191",1072191,10
"72192",1072192,14
"72193",1072193,8
"72194",1072194,19
"72195",1072195,19
"72196",1072196,17
"72197",1072197,16
"72198",1072198,13
"72199",1072199,7
"72200",1072200,6
"72201",1072201,14
"72202",1072202,8
"72203",1072203,16
"72204",1072204,1
"72205",1072205,8
"72206",1072206,1
"72207",1072207,3
"72208",1072208,19
"72209",1072209,8
"72210",1072210,16
"72211",1072211,8
"72212",1072212,17
"72213",1072213,16
"72214",1072214,13
"72215",1072215,14
"72216",1072216,14
"72217",1072217,18
"72218",1072218,8
"72219",1072219,7
"72220",1072220,15
"72221",1072221,1
"72222",1072222,13
"72223",1072223,11
"72224",1072224,7
"72225",1072225,3
"72226",1072226,18
"72227",1072227,15
"72228",1072228,13
"72229",1072229,11
"72230",1072230,13
"72231",1072231,14
"72232",1072232,18
"72233",1072233,11
"72234",1072234,13
"72235",1072235,17
"72236",1072236,14
"72237",1072237,14
"72238",1072238,1
"72239",1072239,18
"72240",1072240,15
"72241",1072241,19
"72242",1072242,5
"72243",1072243,18
"72244",1072244,14
"72245",1072245,2
"72246",1072246,10
"72247",1072247,17
"72248",1072248,2
"72249",1072249,15
"72250",1072250,11
"72251",1072251,2
"72252",1072252,15
"72253",1072253,3
"72254",1072254,13
"72255",1072255,15
"72256",1072256,19
"72257",1072257,6
"72258",1072258,4
"72259",1072259,12
"72260",1072260,18
"72261",1072261,11
"72262",1072262,14
"72263",1072263,17
"72264",1072264,12
"72265",1072265,5
"72266",1072266,13
"72267",1072267,2
"72268",1072268,4
"72269",1072269,11
"72270",1072270,7
"72271",1072271,8
"72272",1072272,3
"72273",1072273,13
"72274",1072274,16
"72275",1072275,12
"72276",1072276,2
"72277",1072277,13
"72278",1072278,1
"72279",1072279,16
"72280",1072280,2
"72281",1072281,14
"72282",1072282,9
"72283",1072283,18
"72284",1072284,17
"72285",1072285,5
"72286",1072286,10
"72287",1072287,19
"72288",1072288,3
"72289",1072289,18
"72290",1072290,14
"72291",1072291,12
"72292",1072292,13
"72293",1072293,2
"72294",1072294,18
"72295",1072295,13
"72296",1072296,13
"72297",1072297,1
"72298",1072298,5
"72299",1072299,14
"72300",1072300,17
"72301",1072301,2
"72302",1072302,2
"72303",1072303,2
"72304",1072304,12
"72305",1072305,16
"72306",1072306,18
"72307",1072307,6
"72308",1072308,13
"72309",1072309,1
"72310",1072310,14
"72311",1072311,4
"72312",1072312,15
"72313",1072313,17
"72314",1072314,11
"72315",1072315,19
"72316",1072316,13
"72317",1072317,11
"72318",1072318,2
"72319",1072319,3
"72320",1072320,8
"72321",1072321,8
"72322",1072322,3
"72323",1072323,13
"72324",1072324,3
"72325",1072325,6
"72326",1072326,19
"72327",1072327,11
"72328",1072328,13
"72329",1072329,17
"72330",1072330,17
"72331",1072331,14
"72332",1072332,15
"72333",1072333,14
"72334",1072334,13
"72335",1072335,13
"72336",1072336,8
"72337",1072337,19
"72338",1072338,18
"72339",1072339,17
"72340",1072340,10
"72341",1072341,9
"72342",1072342,16
"72343",1072343,9
"72344",1072344,15
"72345",1072345,14
"72346",1072346,16
"72347",1072347,2
"72348",1072348,15
"72349",1072349,4
"72350",1072350,19
"72351",1072351,13
"72352",1072352,5
"72353",1072353,14
"72354",1072354,4
"72355",1072355,11
"72356",1072356,10
"72357",1072357,12
"72358",1072358,13
"72359",1072359,4
"72360",1072360,13
"72361",1072361,13
"72362",1072362,4
"72363",1072363,8
"72364",1072364,14
"72365",1072365,17
"72366",1072366,18
"72367",1072367,11
"72368",1072368,19
"72369",1072369,16
"72370",1072370,4
"72371",1072371,10
"72372",1072372,13
"72373",1072373,8
"72374",1072374,1
"72375",1072375,15
"72376",1072376,3
"72377",1072377,3
"72378",1072378,5
"72379",1072379,13
"72380",1072380,3
"72381",1072381,13
"72382",1072382,7
"72383",1072383,18
"72384",1072384,4
"72385",1072385,5
"72386",1072386,15
"72387",1072387,7
"72388",1072388,2
"72389",1072389,10
"72390",1072390,12
"72391",1072391,19
"72392",1072392,12
"72393",1072393,16
"72394",1072394,15
"72395",1072395,14
"72396",1072396,15
"72397",1072397,8
"72398",1072398,12
"72399",1072399,6
"72400",1072400,17
"72401",1072401,19
"72402",1072402,6
"72403",1072403,17
"72404",1072404,10
"72405",1072405,13
"72406",1072406,14
"72407",1072407,2
"72408",1072408,13
"72409",1072409,10
"72410",1072410,19
"72411",1072411,12
"72412",1072412,4
"72413",1072413,14
"72414",1072414,4
"72415",1072415,2
"72416",1072416,7
"72417",1072417,13
"72418",1072418,8
"72419",1072419,2
"72420",1072420,4
"72421",1072421,19
"72422",1072422,13
"72423",1072423,10
"72424",1072424,1
"72425",1072425,12
"72426",1072426,16
"72427",1072427,4
"72428",1072428,1
"72429",1072429,5
"72430",1072430,11
"72431",1072431,12
"72432",1072432,13
"72433",1072433,4
"72434",1072434,16
"72435",1072435,14
"72436",1072436,13
"72437",1072437,17
"72438",1072438,8
"72439",1072439,12
"72440",1072440,1
"72441",1072441,15
"72442",1072442,9
"72443",1072443,11
"72444",1072444,2
"72445",1072445,NA
"72446",1072446,3
"72447",1072447,6
"72448",1072448,8
"72449",1072449,19
"72450",1072450,17
"72451",1072451,8
"72452",1072452,11
"72453",1072453,10
"72454",1072454,6
"72455",1072455,13
"72456",1072456,13
"72457",1072457,7
"72458",1072458,14
"72459",1072459,4
"72460",1072460,18
"72461",1072461,4
"72462",1072462,1
"72463",1072463,2
"72464",1072464,6
"72465",1072465,13
"72466",1072466,10
"72467",1072467,5
"72468",1072468,16
"72469",1072469,6
"72470",1072470,17
"72471",1072471,10
"72472",1072472,3
"72473",1072473,9
"72474",1072474,18
"72475",1072475,15
"72476",1072476,18
"72477",1072477,14
"72478",1072478,1
"72479",1072479,17
"72480",1072480,4
"72481",1072481,6
"72482",1072482,12
"72483",1072483,10
"72484",1072484,3
"72485",1072485,13
"72486",1072486,15
"72487",1072487,8
"72488",1072488,10
"72489",1072489,5
"72490",1072490,17
"72491",1072491,6
"72492",1072492,13
"72493",1072493,14
"72494",1072494,9
"72495",1072495,19
"72496",1072496,13
"72497",1072497,4
"72498",1072498,4
"72499",1072499,15
"72500",1072500,18
"72501",1072501,10
"72502",1072502,8
"72503",1072503,1
"72504",1072504,7
"72505",1072505,14
"72506",1072506,1
"72507",1072507,5
"72508",1072508,3
"72509",1072509,17
"72510",1072510,10
"72511",1072511,11
"72512",1072512,5
"72513",1072513,19
"72514",1072514,1
"72515",1072515,13
"72516",1072516,14
"72517",1072517,5
"72518",1072518,17
"72519",1072519,12
"72520",1072520,13
"72521",1072521,13
"72522",1072522,12
"72523",1072523,3
"72524",1072524,19
"72525",1072525,3
"72526",1072526,14
"72527",1072527,12
"72528",1072528,17
"72529",1072529,5
"72530",1072530,1
"72531",1072531,14
"72532",1072532,10
"72533",1072533,17
"72534",1072534,13
"72535",1072535,14
"72536",1072536,18
"72537",1072537,4
"72538",1072538,5
"72539",1072539,15
"72540",1072540,5
"72541",1072541,4
"72542",1072542,3
"72543",1072543,16
"72544",1072544,12
"72545",1072545,5
"72546",1072546,1
"72547",1072547,8
"72548",1072548,6
"72549",1072549,12
"72550",1072550,3
"72551",1072551,10
"72552",1072552,1
"72553",1072553,4
"72554",1072554,4
"72555",1072555,5
"72556",1072556,13
"72557",1072557,10
"72558",1072558,8
"72559",1072559,9
"72560",1072560,12
"72561",1072561,13
"72562",1072562,16
"72563",1072563,11
"72564",1072564,12
"72565",1072565,19
"72566",1072566,17
"72567",1072567,19
"72568",1072568,6
"72569",1072569,12
"72570",1072570,6
"72571",1072571,18
"72572",1072572,11
"72573",1072573,16
"72574",1072574,17
"72575",1072575,6
"72576",1072576,13
"72577",1072577,3
"72578",1072578,8
"72579",1072579,12
"72580",1072580,6
"72581",1072581,8
"72582",1072582,9
"72583",1072583,18
"72584",1072584,1
"72585",1072585,7
"72586",1072586,13
"72587",1072587,15
"72588",1072588,13
"72589",1072589,8
"72590",1072590,12
"72591",1072591,4
"72592",1072592,4
"72593",1072593,4
"72594",1072594,13
"72595",1072595,18
"72596",1072596,16
"72597",1072597,19
"72598",1072598,5
"72599",1072599,8
"72600",1072600,16
"72601",1072601,12
"72602",1072602,2
"72603",1072603,17
"72604",1072604,6
"72605",1072605,4
"72606",1072606,5
"72607",1072607,9
"72608",1072608,12
"72609",1072609,13
"72610",1072610,1
"72611",1072611,10
"72612",1072612,14
"72613",1072613,14
"72614",1072614,10
"72615",1072615,2
"72616",1072616,16
"72617",1072617,11
"72618",1072618,19
"72619",1072619,19
"72620",1072620,14
"72621",1072621,16
"72622",1072622,1
"72623",1072623,5
"72624",1072624,4
"72625",1072625,9
"72626",1072626,18
"72627",1072627,3
"72628",1072628,14
"72629",1072629,14
"72630",1072630,4
"72631",1072631,7
"72632",1072632,13
"72633",1072633,13
"72634",1072634,4
"72635",1072635,10
"72636",1072636,14
"72637",1072637,6
"72638",1072638,13
"72639",1072639,14
"72640",1072640,13
"72641",1072641,7
"72642",1072642,13
"72643",1072643,15
"72644",1072644,17
"72645",1072645,1
"72646",1072646,7
"72647",1072647,4
"72648",1072648,18
"72649",1072649,10
"72650",1072650,12
"72651",1072651,4
"72652",1072652,19
"72653",1072653,5
"72654",1072654,14
"72655",1072655,16
"72656",1072656,10
"72657",1072657,6
"72658",1072658,13
"72659",1072659,5
"72660",1072660,13
"72661",1072661,4
"72662",1072662,8
"72663",1072663,19
"72664",1072664,18
"72665",1072665,13
"72666",1072666,10
"72667",1072667,14
"72668",1072668,6
"72669",1072669,3
"72670",1072670,10
"72671",1072671,18
"72672",1072672,14
"72673",1072673,16
"72674",1072674,9
"72675",1072675,5
"72676",1072676,8
"72677",1072677,16
"72678",1072678,13
"72679",1072679,13
"72680",1072680,13
"72681",1072681,7
"72682",1072682,3
"72683",1072683,7
"72684",1072684,14
"72685",1072685,17
"72686",1072686,13
"72687",1072687,17
"72688",1072688,19
"72689",1072689,12
"72690",1072690,8
"72691",1072691,12
"72692",1072692,14
"72693",1072693,3
"72694",1072694,8
"72695",1072695,8
"72696",1072696,17
"72697",1072697,12
"72698",1072698,3
"72699",1072699,8
"72700",1072700,3
"72701",1072701,16
"72702",1072702,4
"72703",1072703,13
"72704",1072704,1
"72705",1072705,4
"72706",1072706,16
"72707",1072707,13
"72708",1072708,3
"72709",1072709,13
"72710",1072710,7
"72711",1072711,17
"72712",1072712,6
"72713",1072713,13
"72714",1072714,12
"72715",1072715,2
"72716",1072716,3
"72717",1072717,11
"72718",1072718,19
"72719",1072719,8
"72720",1072720,13
"72721",1072721,16
"72722",1072722,17
"72723",1072723,10
"72724",1072724,12
"72725",1072725,11
"72726",1072726,13
"72727",1072727,3
"72728",1072728,6
"72729",1072729,5
"72730",1072730,17
"72731",1072731,15
"72732",1072732,12
"72733",1072733,5
"72734",1072734,6
"72735",1072735,9
"72736",1072736,14
"72737",1072737,12
"72738",1072738,8
"72739",1072739,19
"72740",1072740,11
"72741",1072741,12
"72742",1072742,4
"72743",1072743,12
"72744",1072744,13
"72745",1072745,8
"72746",1072746,3
"72747",1072747,13
"72748",1072748,15
"72749",1072749,13
"72750",1072750,16
"72751",1072751,14
"72752",1072752,19
"72753",1072753,6
"72754",1072754,15
"72755",1072755,5
"72756",1072756,4
"72757",1072757,19
"72758",1072758,8
"72759",1072759,16
"72760",1072760,14
"72761",1072761,19
"72762",1072762,15
"72763",1072763,1
"72764",1072764,3
"72765",1072765,8
"72766",1072766,2
"72767",1072767,16
"72768",1072768,2
"72769",1072769,19
"72770",1072770,7
"72771",1072771,11
"72772",1072772,14
"72773",1072773,1
"72774",1072774,10
"72775",1072775,14
"72776",1072776,13
"72777",1072777,14
"72778",1072778,12
"72779",1072779,16
"72780",1072780,16
"72781",1072781,17
"72782",1072782,19
"72783",1072783,1
"72784",1072784,2
"72785",1072785,16
"72786",1072786,19
"72787",1072787,1
"72788",1072788,12
"72789",1072789,18
"72790",1072790,6
"72791",1072791,11
"72792",1072792,16
"72793",1072793,3
"72794",1072794,4
"72795",1072795,19
"72796",1072796,11
"72797",1072797,13
"72798",1072798,19
"72799",1072799,1
"72800",1072800,3
"72801",1072801,10
"72802",1072802,2
"72803",1072803,8
"72804",1072804,19
"72805",1072805,5
"72806",1072806,19
"72807",1072807,1
"72808",1072808,14
"72809",1072809,16
"72810",1072810,8
"72811",1072811,10
"72812",1072812,18
"72813",1072813,13
"72814",1072814,2
"72815",1072815,13
"72816",1072816,18
"72817",1072817,17
"72818",1072818,13
"72819",1072819,17
"72820",1072820,7
"72821",1072821,1
"72822",1072822,15
"72823",1072823,6
"72824",1072824,16
"72825",1072825,13
"72826",1072826,15
"72827",1072827,14
"72828",1072828,18
"72829",1072829,4
"72830",1072830,8
"72831",1072831,14
"72832",1072832,15
"72833",1072833,10
"72834",1072834,19
"72835",1072835,3
"72836",1072836,7
"72837",1072837,10
"72838",1072838,3
"72839",1072839,4
"72840",1072840,4
"72841",1072841,13
"72842",1072842,17
"72843",1072843,4
"72844",1072844,2
"72845",1072845,4
"72846",1072846,1
"72847",1072847,3
"72848",1072848,13
"72849",1072849,14
"72850",1072850,13
"72851",1072851,13
"72852",1072852,2
"72853",1072853,4
"72854",1072854,8
"72855",1072855,13
"72856",1072856,2
"72857",1072857,13
"72858",1072858,1
"72859",1072859,17
"72860",1072860,9
"72861",1072861,11
"72862",1072862,16
"72863",1072863,10
"72864",1072864,17
"72865",1072865,19
"72866",1072866,17
"72867",1072867,18
"72868",1072868,3
"72869",1072869,12
"72870",1072870,14
"72871",1072871,14
"72872",1072872,15
"72873",1072873,6
"72874",1072874,5
"72875",1072875,12
"72876",1072876,12
"72877",1072877,2
"72878",1072878,10
"72879",1072879,2
"72880",1072880,2
"72881",1072881,17
"72882",1072882,12
"72883",1072883,13
"72884",1072884,19
"72885",1072885,13
"72886",1072886,6
"72887",1072887,6
"72888",1072888,5
"72889",1072889,2
"72890",1072890,17
"72891",1072891,4
"72892",1072892,17
"72893",1072893,5
"72894",1072894,9
"72895",1072895,8
"72896",1072896,6
"72897",1072897,3
"72898",1072898,3
"72899",1072899,3
"72900",1072900,17
"72901",1072901,1
"72902",1072902,4
"72903",1072903,7
"72904",1072904,14
"72905",1072905,2
"72906",1072906,10
"72907",1072907,14
"72908",1072908,16
"72909",1072909,8
"72910",1072910,13
"72911",1072911,15
"72912",1072912,7
"72913",1072913,1
"72914",1072914,2
"72915",1072915,11
"72916",1072916,8
"72917",1072917,16
"72918",1072918,14
"72919",1072919,15
"72920",1072920,11
"72921",1072921,13
"72922",1072922,2
"72923",1072923,19
"72924",1072924,11
"72925",1072925,11
"72926",1072926,4
"72927",1072927,11
"72928",1072928,12
"72929",1072929,16
"72930",1072930,16
"72931",1072931,19
"72932",1072932,14
"72933",1072933,17
"72934",1072934,6
"72935",1072935,12
"72936",1072936,11
"72937",1072937,4
"72938",1072938,15
"72939",1072939,4
"72940",1072940,3
"72941",1072941,3
"72942",1072942,5
"72943",1072943,18
"72944",1072944,19
"72945",1072945,14
"72946",1072946,7
"72947",1072947,11
"72948",1072948,12
"72949",1072949,15
"72950",1072950,3
"72951",1072951,17
"72952",1072952,16
"72953",1072953,15
"72954",1072954,16
"72955",1072955,4
"72956",1072956,13
"72957",1072957,5
"72958",1072958,16
"72959",1072959,13
"72960",1072960,13
"72961",1072961,15
"72962",1072962,10
"72963",1072963,8
"72964",1072964,17
"72965",1072965,1
"72966",1072966,12
"72967",1072967,10
"72968",1072968,14
"72969",1072969,9
"72970",1072970,18
"72971",1072971,16
"72972",1072972,1
"72973",1072973,13
"72974",1072974,7
"72975",1072975,12
"72976",1072976,5
"72977",1072977,13
"72978",1072978,14
"72979",1072979,19
"72980",1072980,1
"72981",1072981,19
"72982",1072982,2
"72983",1072983,12
"72984",1072984,6
"72985",1072985,18
"72986",1072986,12
"72987",1072987,12
"72988",1072988,13
"72989",1072989,12
"72990",1072990,19
"72991",1072991,6
"72992",1072992,3
"72993",1072993,1
"72994",1072994,16
"72995",1072995,16
"72996",1072996,8
"72997",1072997,16
"72998",1072998,12
"72999",1072999,16
"73000",1073000,19
"73001",1073001,5
"73002",1073002,17
"73003",1073003,1
"73004",1073004,19
"73005",1073005,5
"73006",1073006,19
"73007",1073007,4
"73008",1073008,2
"73009",1073009,14
"73010",1073010,17
"73011",1073011,17
"73012",1073012,13
"73013",1073013,9
"73014",1073014,8
"73015",1073015,13
"73016",1073016,12
"73017",1073017,7
"73018",1073018,5
"73019",1073019,19
"73020",1073020,11
"73021",1073021,8
"73022",1073022,2
"73023",1073023,10
"73024",1073024,19
"73025",1073025,19
"73026",1073026,2
"73027",1073027,9
"73028",1073028,1
"73029",1073029,9
"73030",1073030,7
"73031",1073031,7
"73032",1073032,8
"73033",1073033,8
"73034",1073034,11
"73035",1073035,2
"73036",1073036,11
"73037",1073037,14
"73038",1073038,18
"73039",1073039,10
"73040",1073040,17
"73041",1073041,3
"73042",1073042,2
"73043",1073043,3
"73044",1073044,3
"73045",1073045,19
"73046",1073046,13
"73047",1073047,12
"73048",1073048,19
"73049",1073049,17
"73050",1073050,4
"73051",1073051,2
"73052",1073052,2
"73053",1073053,14
"73054",1073054,18
"73055",1073055,4
"73056",1073056,10
"73057",1073057,8
"73058",1073058,13
"73059",1073059,9
"73060",1073060,3
"73061",1073061,4
"73062",1073062,15
"73063",1073063,9
"73064",1073064,10
"73065",1073065,18
"73066",1073066,9
"73067",1073067,18
"73068",1073068,1
"73069",1073069,8
"73070",1073070,19
"73071",1073071,12
"73072",1073072,13
"73073",1073073,17
"73074",1073074,7
"73075",1073075,13
"73076",1073076,19
"73077",1073077,15
"73078",1073078,16
"73079",1073079,6
"73080",1073080,2
"73081",1073081,2
"73082",1073082,7
"73083",1073083,5
"73084",1073084,16
"73085",1073085,17
"73086",1073086,13
"73087",1073087,1
"73088",1073088,11
"73089",1073089,19
"73090",1073090,18
"73091",1073091,13
"73092",1073092,19
"73093",1073093,10
"73094",1073094,2
"73095",1073095,13
"73096",1073096,19
"73097",1073097,11
"73098",1073098,13
"73099",1073099,12
"73100",1073100,4
"73101",1073101,11
"73102",1073102,11
"73103",1073103,3
"73104",1073104,14
"73105",1073105,3
"73106",1073106,2
"73107",1073107,16
"73108",1073108,3
"73109",1073109,2
"73110",1073110,10
"73111",1073111,11
"73112",1073112,2
"73113",1073113,10
"73114",1073114,11
"73115",1073115,4
"73116",1073116,18
"73117",1073117,10
"73118",1073118,3
"73119",1073119,18
"73120",1073120,13
"73121",1073121,12
"73122",1073122,19
"73123",1073123,10
"73124",1073124,17
"73125",1073125,2
"73126",1073126,12
"73127",1073127,18
"73128",1073128,13
"73129",1073129,16
"73130",1073130,14
"73131",1073131,13
"73132",1073132,19
"73133",1073133,14
"73134",1073134,1
"73135",1073135,19
"73136",1073136,17
"73137",1073137,19
"73138",1073138,14
"73139",1073139,8
"73140",1073140,1
"73141",1073141,9
"73142",1073142,12
"73143",1073143,14
"73144",1073144,4
"73145",1073145,18
"73146",1073146,13
"73147",1073147,10
"73148",1073148,12
"73149",1073149,8
"73150",1073150,16
"73151",1073151,9
"73152",1073152,16
"73153",1073153,10
"73154",1073154,17
"73155",1073155,10
"73156",1073156,12
"73157",1073157,19
"73158",1073158,19
"73159",1073159,19
"73160",1073160,16
"73161",1073161,10
"73162",1073162,5
"73163",1073163,18
"73164",1073164,2
"73165",1073165,12
"73166",1073166,2
"73167",1073167,5
"73168",1073168,6
"73169",1073169,4
"73170",1073170,1
"73171",1073171,17
"73172",1073172,6
"73173",1073173,12
"73174",1073174,1
"73175",1073175,5
"73176",1073176,16
"73177",1073177,13
"73178",1073178,5
"73179",1073179,7
"73180",1073180,4
"73181",1073181,17
"73182",1073182,8
"73183",1073183,4
"73184",1073184,7
"73185",1073185,5
"73186",1073186,18
"73187",1073187,13
"73188",1073188,19
"73189",1073189,17
"73190",1073190,18
"73191",1073191,13
"73192",1073192,1
"73193",1073193,2
"73194",1073194,6
"73195",1073195,19
"73196",1073196,12
"73197",1073197,2
"73198",1073198,12
"73199",1073199,1
"73200",1073200,19
"73201",1073201,10
"73202",1073202,1
"73203",1073203,19
"73204",1073204,6
"73205",1073205,18
"73206",1073206,16
"73207",1073207,19
"73208",1073208,6
"73209",1073209,18
"73210",1073210,13
"73211",1073211,8
"73212",1073212,17
"73213",1073213,8
"73214",1073214,14
"73215",1073215,3
"73216",1073216,10
"73217",1073217,4
"73218",1073218,17
"73219",1073219,13
"73220",1073220,17
"73221",1073221,9
"73222",1073222,2
"73223",1073223,9
"73224",1073224,13
"73225",1073225,14
"73226",1073226,13
"73227",1073227,6
"73228",1073228,2
"73229",1073229,17
"73230",1073230,17
"73231",1073231,10
"73232",1073232,13
"73233",1073233,11
"73234",1073234,13
"73235",1073235,10
"73236",1073236,17
"73237",1073237,14
"73238",1073238,10
"73239",1073239,3
"73240",1073240,17
"73241",1073241,12
"73242",1073242,6
"73243",1073243,11
"73244",1073244,17
"73245",1073245,1
"73246",1073246,17
"73247",1073247,8
"73248",1073248,4
"73249",1073249,8
"73250",1073250,9
"73251",1073251,18
"73252",1073252,2
"73253",1073253,11
"73254",1073254,5
"73255",1073255,13
"73256",1073256,8
"73257",1073257,3
"73258",1073258,8
"73259",1073259,11
"73260",1073260,2
"73261",1073261,5
"73262",1073262,7
"73263",1073263,6
"73264",1073264,8
"73265",1073265,10
"73266",1073266,2
"73267",1073267,1
"73268",1073268,10
"73269",1073269,12
"73270",1073270,1
"73271",1073271,13
"73272",1073272,2
"73273",1073273,18
"73274",1073274,9
"73275",1073275,8
"73276",1073276,16
"73277",1073277,9
"73278",1073278,19
"73279",1073279,10
"73280",1073280,16
"73281",1073281,11
"73282",1073282,2
"73283",1073283,14
"73284",1073284,12
"73285",1073285,13
"73286",1073286,12
"73287",1073287,7
"73288",1073288,4
"73289",1073289,1
"73290",1073290,13
"73291",1073291,6
"73292",1073292,2
"73293",1073293,11
"73294",1073294,1
"73295",1073295,12
"73296",1073296,14
"73297",1073297,10
"73298",1073298,15
"73299",1073299,14
"73300",1073300,17
"73301",1073301,16
"73302",1073302,14
"73303",1073303,8
"73304",1073304,12
"73305",1073305,9
"73306",1073306,13
"73307",1073307,7
"73308",1073308,13
"73309",1073309,10
"73310",1073310,12
"73311",1073311,2
"73312",1073312,6
"73313",1073313,17
"73314",1073314,17
"73315",1073315,13
"73316",1073316,14
"73317",1073317,2
"73318",1073318,13
"73319",1073319,13
"73320",1073320,11
"73321",1073321,12
"73322",1073322,12
"73323",1073323,13
"73324",1073324,10
"73325",1073325,4
"73326",1073326,3
"73327",1073327,4
"73328",1073328,6
"73329",1073329,11
"73330",1073330,14
"73331",1073331,1
"73332",1073332,4
"73333",1073333,2
"73334",1073334,17
"73335",1073335,13
"73336",1073336,10
"73337",1073337,5
"73338",1073338,6
"73339",1073339,14
"73340",1073340,10
"73341",1073341,14
"73342",1073342,10
"73343",1073343,13
"73344",1073344,5
"73345",1073345,2
"73346",1073346,16
"73347",1073347,17
"73348",1073348,19
"73349",1073349,8
"73350",1073350,3
"73351",1073351,8
"73352",1073352,13
"73353",1073353,3
"73354",1073354,13
"73355",1073355,3
"73356",1073356,12
"73357",1073357,18
"73358",1073358,4
"73359",1073359,14
"73360",1073360,18
"73361",1073361,13
"73362",1073362,17
"73363",1073363,3
"73364",1073364,19
"73365",1073365,2
"73366",1073366,15
"73367",1073367,13
"73368",1073368,5
"73369",1073369,12
"73370",1073370,13
"73371",1073371,16
"73372",1073372,8
"73373",1073373,4
"73374",1073374,8
"73375",1073375,16
"73376",1073376,18
"73377",1073377,19
"73378",1073378,19
"73379",1073379,16
"73380",1073380,16
"73381",1073381,4
"73382",1073382,18
"73383",1073383,17
"73384",1073384,2
"73385",1073385,11
"73386",1073386,14
"73387",1073387,15
"73388",1073388,15
"73389",1073389,6
"73390",1073390,11
"73391",1073391,13
"73392",1073392,19
"73393",1073393,13
"73394",1073394,13
"73395",1073395,5
"73396",1073396,8
"73397",1073397,13
"73398",1073398,16
"73399",1073399,14
"73400",1073400,2
"73401",1073401,16
"73402",1073402,18
"73403",1073403,9
"73404",1073404,13
"73405",1073405,2
"73406",1073406,10
"73407",1073407,10
"73408",1073408,8
"73409",1073409,15
"73410",1073410,14
"73411",1073411,2
"73412",1073412,2
"73413",1073413,17
"73414",1073414,13
"73415",1073415,6
"73416",1073416,18
"73417",1073417,5
"73418",1073418,1
"73419",1073419,3
"73420",1073420,8
"73421",1073421,7
"73422",1073422,6
"73423",1073423,8
"73424",1073424,13
"73425",1073425,17
"73426",1073426,14
"73427",1073427,2
"73428",1073428,6
"73429",1073429,12
"73430",1073430,18
"73431",1073431,14
"73432",1073432,14
"73433",1073433,4
"73434",1073434,14
"73435",1073435,9
"73436",1073436,7
"73437",1073437,5
"73438",1073438,2
"73439",1073439,12
"73440",1073440,11
"73441",1073441,19
"73442",1073442,8
"73443",1073443,15
"73444",1073444,5
"73445",1073445,10
"73446",1073446,17
"73447",1073447,14
"73448",1073448,19
"73449",1073449,13
"73450",1073450,4
"73451",1073451,17
"73452",1073452,1
"73453",1073453,14
"73454",1073454,6
"73455",1073455,18
"73456",1073456,18
"73457",1073457,7
"73458",1073458,14
"73459",1073459,7
"73460",1073460,13
"73461",1073461,13
"73462",1073462,17
"73463",1073463,8
"73464",1073464,8
"73465",1073465,19
"73466",1073466,13
"73467",1073467,13
"73468",1073468,13
"73469",1073469,14
"73470",1073470,14
"73471",1073471,10
"73472",1073472,10
"73473",1073473,18
"73474",1073474,2
"73475",1073475,10
"73476",1073476,14
"73477",1073477,14
"73478",1073478,13
"73479",1073479,17
"73480",1073480,2
"73481",1073481,16
"73482",1073482,17
"73483",1073483,14
"73484",1073484,16
"73485",1073485,2
"73486",1073486,2
"73487",1073487,13
"73488",1073488,12
"73489",1073489,6
"73490",1073490,14
"73491",1073491,1
"73492",1073492,15
"73493",1073493,13
"73494",1073494,3
"73495",1073495,5
"73496",1073496,8
"73497",1073497,11
"73498",1073498,19
"73499",1073499,16
"73500",1073500,2
"73501",1073501,19
"73502",1073502,15
"73503",1073503,19
"73504",1073504,16
"73505",1073505,8
"73506",1073506,13
"73507",1073507,14
"73508",1073508,16
"73509",1073509,18
"73510",1073510,8
"73511",1073511,3
"73512",1073512,13
"73513",1073513,1
"73514",1073514,15
"73515",1073515,1
"73516",1073516,5
"73517",1073517,12
"73518",1073518,16
